Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
12,661,What modulation is used for the beams of a localiser in an ILS?,C,"90 Hz below the glide path, 150 Hz above the glide path.","150 Hz left of runway centerline, 90 Hz right of runway centreline.","150 Hz right of runway centerline, 90 Hz left of runway centreline."
12,662,In what frequency range does the automatic direction finding (ADF) system operate?.,B,1025 - 1150 KHz.,190 - 1759 KHz.,108.00 - 117.95 MHz.
12,663,How does an helicopter distinguish its own Distance Measuring Equipment reply from those for other aircraft?.,A,By changing at random the time delay between the pulse pairs of the interrogation signal.,By modulation of an audio tone.,By using an alternate frequency.
12,664,From where is bearing information received for display on the digital-distance radio-magnetic indicator (DDRMI)?.,C,From VOR only.,From ADF only.,From VOR and ADF systems.
12,665,Which frequency is used to achieve line of sight radio communication?.,C,VHF.,HF.,VHF and UHF.
12,666,Why is an aerial tuning unit used in a high frequency (HF) communication system?.,B,To select the transmission/reception frequency in the HF band.,To electrically lengthen or shorten the aerial for optimum matching of impedance.,To extend or retract the aerial and so vary its physical length.
12,667,What would be the purpose of an input from an inertial reference system being connected to a weather radar?.,A,To provide stabilisation for the radar antenna.,To place the weather radar target in azimuth and distance for the display.,To ensure that there is no radar transmission with aircraft on ground.
12,668,Which systems provide envelope modulation information for a Ground Proximity Warning System (GPWS).,A,Flaps/undercarriage.,Autothrottle.,Rudder/ailerons.
12,669,The Time Reference Scanning Beam (TRSB) corresponds to ILS localiser and glidepath. How does it operate?,C,It operates in conjunction with DME at lower frequencies than ILS.,It operates in the same manner as ILS but utilises higher frequencies.,Azimuth and elevation transmitters produce a narrow beam which is rapidly scanned TO and FRO or UP and DOWN.
12,670,The FMS navigation database is updated.,B,after a B or C check has been completed.,every 28 days.,daily.
12,671,In an IRS system you would expect to find.,A,ring laser gyros.,an azimuth gyro system.,three strap down accelerometers.
12,672,In an INS system the accelerometer is a mass.,C,a mass suspended in free air.,a remotely mounted mass on the airframe.,suspended between two springs in a tube.
12,673,In a modern helicopter the ACARS system is used primarily for.,A,communications between the aircraft and base.,as part of the passenger telephone system.,reporting defects on the aircraft automatically.
12,674,What are the main areas of the autopilot?.,B,"Error, correction, follow up, demand.","Error, correction, follow up, command.","Error, correction , demand, resolved."
12,675,VHF frequency is.,C,108 - 118 MHz.,108 - 112 MHz.,108 - 136 MHz.
12,676,The call system for the captain will have the audio signal of a.,A,hi tone chime.,two tone chime.,horn.
12,677,Channel 3 on a CVR records.,B,first officer.,flightdeck.,captain.
12,678,DME works on the frequency of.,A,UHF.,HF.,VHF.
12,679,A radial is referenced., C,on a compass.,to a VOR.,from a beacon
12,680,ADF works by using.,A,both loop and sense aerial.,loop aerial.,sense aerial.
12,681,How is the next database on the FMC activated?.,C,"Manually, on the ground.",Automatically by due date.,Manually in the air.
12,682,"What GPWS mode gives a 'Whoop Whoop, Pull-up' command?.",B,Mode 3.,Mode 2.,Mode 6.
12,683,A transponder that is compatible for use with a TCAS system would be.,B,Mode A.,Mode S.,Mode C.
12,684,GPS.,A,uses 24 satellites equally spaced around 6 orbits.,uses 21 satellites equally spaced around 7 orbits.,uses 18 satellites equally spaced around 6 orbits.
12,685,Random precession of the inner gimbal ring is detected by placing mercury switches.,A,on inner gimbal ring.,on both gimbal rings.,on outer gimbal ring.
12,686,The IRS laser gyro is a.,B,displaced gyro.,rate gyro.,displacement gyro.
12,687,What manoeuvre does TCAS 2 advise the pilot to make?.,B,Traffic Alert.,Resolution Advisory.,either Resolution Advisory or Traffic Alert.
12,688,What are the shapes of traffic shown on a TCAS display?.,A,"White diamonds, red squares and amber circles.","White circles, red diamonds and amber squares.","White squares, red diamonds and amber circles."
12,689,The laser ring gyro.,C,does not have gimbal.,has a stabilized platform.,does not have gimbal and rotating parts.
12,690,3 autopilot computers are considered.,A,Fail Operable.,Fail resistant.,Fail Passive.
12,691,Decca navigation uses.,C,HF.,VHF.,LF.
12,692,There are two FMS installed on the helicopter. If oneFMS fails during flight.,B,the whole FMS system is unserviceable until the pilot switches over to standby.,the failed FMS has a blank screen.,"it has no effect, because the second FMS was in the stand-by mode, now it is active."
12,693,The ILS marker beacon operates at a frequency of.,C,50 MHz.,100 MHz.,75 MHz.
12,694,The manual input for the VOR course corrector is related to.,A,the C D I offset bar.,the RMI.,the ILS system.
12,695,A flat plate antenna is a.,A,a series of slots and wave guides.,a Doppler antenna.,parabolic antenna.
12,696,"To obtain an accurate GPS fix, the GPS receiver must be in line of sight of.",C,3 satellites.,6 satellites.,4 satellites.
12,697,Which of the following systems is inhibited when a test is performed of the rad. alt. system?.,B,TCAS.,GPWS.,altitude alert.
12,698,The GPS satellite system consists of.,C,24 satellites and 1 standby satellites.,20 satellites and 5 standby satellite.,21 satellites and 3 standby satellites.
12,699,A Mode C transponder gives the following info.,B,Interrogation.,Altitude.,Altitude and interrogation.
12,700,When will the decision height aural warning sound?.,C,Before decision height.,After decision height.,At decision height.
12,701,FMCS Pin Programming is allowed.,A,to compensate for FMC position on the aircraft.,for the database of aircraft landing altitudes.,under CAA Rules.
12,702,"Before the helicopter is moved from the loading pier, the pilot must.",B,set the altitude to be fed into the INS.,insert the latitude and longitude of the pier into the INS.,insert the latitude and longitude of the first waypoint into the INS.
12,703,A 'strap-down' inertial navigation system has.,C,accelerometers fixed to the airframe and gyros on a stable platform.,accelerometers on a stable platform and gyros fixed to the airframe.,accelerometers and gyros fixed to the airframe.
12,704,A force re-balance accelerometer in an IN system has the acceleration force balanced by a.,C,constant force.,non-linear force.,linear force.
12,705,An accelerometer in an IN system must be able to detect accelerations down to.,C,10 power -3 g.,10 power -2 g.,10 power -6 g.
12,706,A laser gyro output is.,C,directly proportional to frequency addition.,inversely proportional to angular turning rate.,directly proportional to angular turning rate.
12,707,"In an IN system, Coriolis effect is the result of.",B,platform misalignment.,the effect of the earth's rotation on a stable platform.,gyro wander.
12,708,The Inertial Navigation System computes distance from acceleration by.,C,a single integration.,a differential followed by an integration.,two successive integrations.
12,709,Coriolis effect is corrected for by.,C,re-aligning the stable platform.,torquing the gyros.,adding a correction term to the accelerometer outputs.
12,710,"In an IN system, the output of the accelerometer is linear because of a.",C,linear spring.,pendulous suspension.,force balance system.
12,711,The three accelerometers on a stable platform are mounted.,A,orthogonally.,120 degrees apart.,parallel to each other.
12,712,"In an IN system, the purpose of the stable platform is to.",B,provide attitude reference.,prevent unwanted acceleration affecting the accelerometers.,stop the gyros from toppling.
12,713,The type of gyro generally used in an IN system is a.,A,rate integrating gyro.,displacement gyro.,rate gyro.
12,714,Earth rate is approximately.,A,15 degres per hour.,5 degres per hour.,84 degres per hour.
12,715,"In a gimbal system, the stable platform is the.",A,azimuth gimbal.,roll gimbal.,pitch gimbal.
12,716,To prevent gimbal lock on the stable platform it is normal to use.,C,a pitch gimbal.,three gimbals.,four gimbals.
12,717,When the inertial platform is torqued to perform like a Schuler pendulum.,B,the platform rotates with respect to the aircraft.,the platform oscillates with respect to the local vertical.,the platform remains fixed with respect to the local vertical.
12,718,A Schuler pendulum has a period of oscillation of.,A,84.4 minutes.,8.4 minutes.,84.4 seconds.
12,719,An IN system requires data from the.,B,satellites.,air data computer.,Doppler system.
12,720,"When in manual mode, the C.D.U. alert lamp of the IN system will flash.",C,when an error is detected.,thirty seconds before a track change is required.,two minutes before the next waypoint.
12,721,TK (cross track) is the.,A,perpendicular distance from the desired track.,actual track across the earth's surface.,angle in degrees that helicopter track is left or right of desired track.
12,722,The output of an INS can be fed to.,C,altimeters.,vertical speed indicators.,attitude indicators.
12,723,The three accelerometers on a strapdown platform are mounted.,B,parallel to each other.,90º to each other.,120º apart.
12,724,A basic I.N.S. platform has.,A,2 accelerometers and 3 gyros.,3 axis accelerometer.,3 accelerometers and 2 gyros (pitch and roll).
12,725,Using I.N.S. an aircraft flies.,C,course directed by ground station.,rhumb line.,great circle arc.
12,726,What must be entered in to the I.N.S. before the helicopter moves?.,C,Waypoints.,E.T.A.,Present position.
12,727,Selection of the INS Mode Selector Unit (MSU) to ATT REF is made.,A,when navigation information is lost.,when attitude information is lost.,to feed information to the Captain and 1st Officers ADI displays.
12,728,"For the INS, the Battery Unit provides.",B,"standby power when airborne, switched by weight-off switches in the undercarriage.",both when airborne and on the ground.,"standby power only when on the ground, to maintain the alignment phase."
