Module,QuestionNo,Question,Correct Answer,Option A,Option B,Option C
8,788,In aileron control.                    ,A,the up going aileron moves further than down going aileron.,the down going aileron moves further than up going aileron. ,it is assisted by the rudder.  
8,789,The aircraft is controlled about the lateral axis by the.   ,B,ailerons.           ,elevator.          ,rudder.   
8,790,The aircraft is controlled about the normal axis by the.   ,C,ailerons.           ,elevator.,rudder.            
8,791,Dutch roll is.     ,A,a combined yawing and rolling motion.         ,primarily a pitching instability.           ,a type of slow roll.    
8,792,The aircraft is controlled about the longitudinal axis by the.             ,A,ailerons.           ,elevator.          ,rudder.            
8,793,"Ruddervators when moved, will move.                      ",C,opposite to each other only.    ,together only.  ,"either opposite each other or together, depending on the selection.   "
8,794,As a consequence of the C of G being close to its aft limit. ,C,"the stick forces will be high in fore and aft pitch, due to the high longitudinal stability.",the stick forces to manoeuvre longitudinally will be low  due to the low stability.   ,the stick forces when pitching the nose down will be very high. 
8,795,What is the term used for the amount of water in the atmosphere?.   ,B,Relative humidity.   ,Absolute humidity.     ,Dew point.      
8,796,An anti-balance tab is moved.                        ,A,via a fixed linkage.   ,hydraulically.  ,when the C.G. changes.    
8,797,A servo tab is operated.      ,A,directly by the pilot to produce forces which in turn move the main control surfaces. ,"automatically, and moves in the same direction as the  main control surfaces.",by a trim wheel and moves in the opposite direction to  the main control surfaces when moved. 
8,798,"On an aircraft with an all-moving tailplane, pitch up is caused by. ",A,decreasing tailplane incidence.    ,up movement of the elevator trim tab.  ,increasing tailplane incidence.   
8,799,"When checking full range of control surface movement, they must be positioned by.                        ",C,moving them by hand directly until against the primary stops.,moving them by hand directly until against the secondary stops. ,operating the control cabin controls until the system is against the primary stops.
8,800,An excess of aerodynamic balance would move the control surface centre of pressure.    ,C,"rearwards, resulting in too much assistance.","rearwards, resulting in loss of assistance.       ","forwards, resulting in an unstable overbalance.          "
8,801,A flying control mass balance weight. ,B,keeps the control surface C of G as close to the trailing edge as  possible. ,tends to move the control surface C of G close to the hinge line. ,ensures that the C of G always acts to aid the pilot thus relieving control column load. 
8,802,The type of flap which extends rearwards when lowered is called a.  ,C,plain flap.  ,split flap.         ,Fowler flap.     
8,803,Which of the following trailing edge flaps give an increase in wing area?.   ,B,Split flap.        ,Fowler flap.     ,Slotted flap.   
8,804,Which of the following is not a primary flying control?. ,B,Elevator.          ,Tailplane.,Rudder.           
8,805,A leading edge slat is a device for.  ,A,increasing the stalling angle of the wing.,decreasing the stalling angle of the wing.       ,decreasing wing drag. 
8,806,A Krueger flap is.     ,B,a flap which extends rearwards but does not lower.,a leading edge flap which hinges forward.     ,a leading edge slat which extends forward.   
8,807,A tab which assists the pilot to move a flying control by moving automatically in the opposite direction to the control surface is called a.               ,B,servo tab.  ,geared balance tab.     ,trim tab.           
8,808,What is attached to the rear of the vertical stabilizer?.     ,C,Elevator.          ,Aileron.           ,Rudder.           
